UFID|UF_SECURITY_FLG|UF_PROTECT_FLG|UF_PUBLISH_FLG
84243980|N|N|Y
84244021|N|N|Y
84244091|N|N|Y
84244100|N|N|N
84244161|N|N|Y
84244220|N|N|N
84244313|N|N|Y
84244320|N|N|N
84244322|N|N|Y
84244330|N|N|N
84244397|N|N|Y
84244415|N|N|Y
84244441|N|N|Y
84244500|N|N|N
84244521|N|N|Y
84244550|N|N|N
84244560|N|N|N
84244610|N|N|Y
84244640|N|N|N
84244670|N|N|N
84244687|N|N|N
84244730|N|N|N
84244860|N|N|N
84244861|N|N|N
84245050|N|N|N
84245056|N|N|Y
84245062|N|N|Y
84245101|N|N|Y
84245111|N|N|Y
84245130|N|N|N
84245250|N|N|N
84245260|N|N|Y
84245281|N|N|N
84245346|N|N|Y
84245380|N|N|N
84245440|N|N|N
84245470|N|N|Y
84245603|N|N|Y
84245661|N|N|Y
84245680|N|N|N
84245701|N|N|N
84245710|N|N|N
84245740|N|N|N
84245780|N|N|N
84245799|N|N|Y
84245890|N|N|N
84246030|N|N|N
84246096|N|N|Y
84246121|N|N|N
84246144|N|N|Y
84246171|N|N|Y
84246212|N|N|Y
84246265|N|N|N
84246351|N|N|Y
84246380|N|N|N
84246541|N|N|N
84246542|N|N|Y
84246570|N|N|Y
84246685|N|N|Y
84246690|N|N|N
84246961|N|N|N
84246970|N|N|N
84247040|N|N|N
84247070|N|N|N
84247226|N|N|Y
84247280|N|N|N
84247285|N|N|Y
84247290|N|N|N
84247360|N|N|N
84247381|N|N|N
84247640|N|N|N
84247653|N|N|Y
84247767|N|N|Y
84247801|N|N|N
84247843|N|N|N
84247859|N|N|Y
84247900|N|N|N
84247969|N|N|Y
84247971|N|N|Y
84247980|N|N|N
84248028|N|N|Y
84248221|N|N|Y
84248308|N|N|Y
84248351|N|N|Y
84248610|N|N|Y
84248623|N|N|Y
84248641|N|N|Y
84248730|N|N|N
84248771|N|N|Y
84248833|N|N|Y
84248839|N|N|Y
84248849|N|N|Y
84248900|N|N|Y
84249020|N|N|N
84249056|N|N|N
84249061|N|N|Y
84249329|N|N|Y
84249390|N|N|Y
84249421|N|N|N
84249481|N|N|N
84249514|N|N|Y
84249600|N|N|N
84249706|N|N|Y
84249901|N|N|N
84249931|N|N|Y
84249959|N|N|Y
84250240|N|N|Y
84250257|N|N|Y
84250312|N|N|Y
84250321|N|N|N
84250430|N|N|N
84250472|N|N|Y
84250570|N|N|N
84250611|N|N|Y
84250621|N|N|Y
84250641|N|N|Y
84250680|N|N|N
84250741|N|N|N
84250860|N|N|Y
84250931|N|N|Y
84250980|N|N|N
84250984|N|N|Y
84250999|N|N|N
84251000|N|N|Y
84251013|N|N|N
84251110|N|N|Y
84251161|N|N|N
84251402|N|N|Y
84251480|N|N|N
84251540|N|N|N
84251554|N|N|Y
84251581|N|N|Y
84251743|N|N|Y
84251810|N|N|N
84252001|N|N|Y
84252095|N|N|Y
84252100|N|N|N
84252119|N|N|Y
84252160|N|N|N
84252230|N|N|Y
84252421|N|N|N
84252486|N|N|Y
84252550|N|N|N
84252577|N|N|N
84252636|N|N|Y
84252800|N|N|N
84252801|N|N|Y
84252841|N|N|N
84252930|N|N|N
84253177|N|N|Y
84253229|N|N|Y
84253261|N|N|N
84253290|N|N|N
84253340|N|N|N
84253390|N|N|N
84253400|N|N|Y
84253425|N|N|Y
84253466|N|N|Y
84253470|N|N|N
84253530|N|N|N
84253681|N|N|N
84253718|N|N|Y
84253759|N|N|N
84253840|N|N|Y
84253972|N|N|Y
84254079|N|N|Y
84254101|N|N|N
84254155|N|N|N
84254259|N|N|Y
84254260|N|N|N
84254315|N|N|Y
84254355|N|N|Y
84254370|N|N|N
84254460|N|N|N
84254480|N|N|N
84254521|N|N|N
84254590|N|N|N
84254715|N|N|Y
84254760|N|N|Y
84254800|N|N|Y
84254820|N|N|N
84254941|N|N|N
84254983|N|N|Y
84255060|N|N|N
84255070|N|N|Y
84255120|N|N|Y
84255137|N|N|Y
84255210|N|N|Y
84255270|N|N|N
84255298|N|N|N
84255321|N|N|N
84255341|N|N|Y
84255361|N|N|N
84255458|N|N|Y
84255610|N|N|N
84255733|N|N|N
84255781|N|N|Y
84255796|N|N|Y
84255870|N|N|N
84255882|N|N|Y
84255950|N|N|N
84256050|N|N|Y
84256169|N|N|Y
84256201|N|N|Y
84256370|N|N|N
84256380|N|N|N
84256423|N|N|Y
84256512|N|N|N
84256621|N|N|Y
84256640|N|N|N
84256690|N|N|Y
84256870|N|N|N
84256944|N|N|Y
84256959|N|N|Y
84256964|N|N|Y
84257041|N|N|Y
84257139|N|N|Y
84257311|N|N|N
84257461|N|N|N
84257505|N|N|Y
84257600|N|N|N
84257646|N|N|Y
84257687|N|N|Y
84257860|N|N|N
84257881|N|N|N
84257959|N|N|Y
84257970|N|N|N
84258046|N|N|Y
84258301|N|N|N
84258430|N|N|Y
84258490|N|N|N
84258550|N|N|Y
84258585|N|N|Y
84258587|N|N|Y
84258590|N|N|N
84258630|N|N|N
84258700|N|N|N
84258720|N|N|N
84258721|N|N|N
84258810|N|N|N
84258889|N|N|N
84258918|N|N|Y
84259121|N|N|Y
84259128|N|N|Y
84259130|N|N|N
84259141|N|N|N
84259150|N|N|N
84259170|N|N|N
84259173|N|N|Y
84259316|N|N|Y
84259430|N|N|Y
84259561|N|N|N
84259653|N|N|Y
84259669|N|N|Y
84259813|N|N|Y
84259903|N|N|Y
84259916|N|N|Y
84259920|N|N|N
84259981|N|N|N
84260120|N|N|N
84260190|N|N|Y
84260210|N|N|Y
84260401|N|N|N
84260450|N|N|Y
84260467|N|N|N
84260536|N|N|Y
84260597|N|N|Y
84260659|N|N|Y
84260751|N|N|Y
84260821|N|N|N
84260880|N|N|N
84260960|N|N|N
84260970|N|N|Y
84260977|N|N|Y
84260989|N|N|Y
84261128|N|N|Y
84261241|N|N|N
84261292|N|N|Y
84261355|N|N|Y
84261370|N|N|Y
84261383|N|N|Y
84261400|N|N|N
84261402|N|N|Y
84261576|N|N|Y
84261579|N|N|Y
84261596|N|N|Y
84261641|N|N|Y
84261650|N|N|Y
84261661|N|N|N
84261717|N|N|N
84261796|N|N|Y
84261810|N|N|N
84261833|N|N|Y
84261842|N|N|Y
84261860|N|N|N
84261879|N|N|Y
84261948|N|N|Y
84261953|N|N|Y
84261974|N|N|Y
84262045|N|N|N
84262081|N|N|Y
84262145|N|N|Y
84262350|N|N|N
84262374|N|N|Y
84262501|N|N|Y
84262540|N|N|N
84262690|N|N|Y
84262810|N|N|Y
84262888|N|N|Y
84262915|N|N|Y
84262920|N|N|Y
84262921|N|N|N
84262930|N|N|Y
84262990|N|N|N
84263165|N|N|N
84263240|N|N|N
84263300|N|N|N
84263331|N|N|Y
84263341|N|N|Y
84263346|N|N|Y
84263359|N|N|Y
84263363|N|N|Y
84263430|N|N|N
84263456|N|N|Y
84263543|N|N|Y
84263563|N|N|Y
84263574|N|N|Y
84263580|N|N|N
84263620|N|N|N
84263623|N|N|N
84263630|N|N|N
84263631|N|N|Y
84263711|N|N|Y
84263761|N|N|N
84263770|N|N|N
84263842|N|N|N
84263919|N|N|Y
84263943|N|N|Y
84263970|N|N|Y
84263997|N|N|Y
84264014|N|N|Y
84264150|N|N|Y
84264181|N|N|Y
84264190|N|N|N
84264286|N|N|Y
84264308|N|N|Y
84264374|N|N|Y
84264501|N|N|Y
84264538|N|N|Y
84264595|N|N|Y
84264601|N|N|Y
84264620|N|N|N
84264680|N|N|Y
84264700|N|N|N
84264760|N|Y|Y
84264882|N|N|N
84264921|N|N|Y
84265021|N|N|Y
84265079|N|N|Y
84265117|N|N|Y
84265131|N|N|Y
84265160|N|N|N
84265198|N|N|Y
84265201|N|N|N
84265210|N|N|N
84265299|N|N|Y
84265338|N|N|Y
84265441|N|N|Y
84265620|N|N|Y
84265860|N|N|Y
84265861|N|N|N
84265920|N|N|N
84265979|N|N|Y
84266150|N|N|N
84266161|N|N|Y
84266184|N|N|Y
84266200|N|N|N
84266243|N|N|Y
84266281|N|N|N
84266565|N|N|Y
84266569|N|N|Y
84266603|N|N|Y
84266611|N|N|Y
84266619|N|N|Y
84266701|N|N|N
84266702|N|N|Y
84266779|N|N|N
84266930|N|N|Y
84267121|N|N|N
84267243|N|N|Y
84267270|N|N|N
84267346|N|N|Y
84267391|N|N|Y
84267505|N|N|Y
84267541|N|N|Y
84267619|N|N|Y
84267639|N|N|Y
84267784|N|N|Y
84267961|N|N|N
84268038|N|N|Y
84268089|N|N|Y
84268150|N|N|Y
84268290|N|N|N
84268300|N|N|N
84268325|N|N|Y
84268357|N|N|N
84268381|N|N|Y
84268382|N|N|Y
84268390|N|N|N
84268498|N|N|Y
84268710|N|N|N
84268753|N|N|Y
84268760|N|N|Y
84268801|N|N|Y
84268832|N|N|Y
84268866|N|N|Y
84268919|N|N|Y
84268943|N|N|Y
84269099|N|N|Y
84269124|N|N|N
84269150|N|N|N
84269200|N|N|Y
84269221|N|N|Y
84269300|N|N|N
84269360|N|N|N
84269407|N|N|Y
84269535|N|N|Y
84269570|N|N|N
84269575|N|N|Y
84269580|N|N|N
84269641|N|N|Y
84269935|N|N|N
84269940|N|N|Y
84269948|N|N|Y
84269990|N|Y|Y
84270061|N|N|Y
84270150|N|N|Y
84270318|N|N|Y
84270400|N|N|N
84270481|N|N|N
84270489|N|N|Y
84270550|N|N|Y
84270661|N|N|Y
84270901|N|N|N
84270970|N|N|Y
84271030|N|N|Y
84271040|N|N|N
84271061|N|N|Y
84271080|N|N|Y
84271313|N|N|Y
84271321|N|N|N
84271440|N|N|N
84271513|N|N|N
84271531|N|N|Y
84271571|N|N|Y
84271689|N|N|Y
84271741|N|N|N
84271804|N|N|Y
84271830|N|N|N
84271973|N|N|Y
84272112|N|N|Y
84272161|N|N|N
84272170|N|N|N
84272210|N|N|N
84272300|N|N|Y
84272547|N|N|Y
84272581|N|N|N
84272653|N|N|Y
84272700|N|N|Y
84273001|N|N|Y
84273091|N|N|N
84273130|N|N|N
84273194|N|N|Y
84273280|N|N|N
84273290|N|N|Y
84273370|N|N|N
84273411|N|N|N
84273420|N|N|N
84273421|N|N|Y
84273735|N|N|Y
84273750|N|N|N
84273800|N|N|N
84273810|N|N|Y
84273841|N|N|Y
84273883|N|N|Y
84273991|N|N|N
84274033|N|N|Y
84274071|N|N|Y
84274100|N|N|Y
84274120|N|N|N
84274143|N|N|Y
84274150|N|N|N
84274154|N|N|Y
84274261|N|N|Y
84274276|N|N|Y
84274301|N|N|Y
84274316|N|N|Y
84274330|N|N|N
84274520|N|N|N
84274669|N|N|N
84274681|N|N|N
84274740|N|N|N
84274776|N|N|Y
84274817|N|N|Y
84274877|N|N|N
84274970|N|N|N
84274980|N|N|Y
84275101|N|N|N
84275104|N|N|Y
84275280|N|N|Y
84275337|N|N|Y
84275358|N|N|Y
84275430|N|N|N
84275509|N|N|N
84275519|N|N|Y
84275521|N|N|N
84275659|N|N|Y
84275754|N|N|Y
84275830|N|N|N
84275899|N|N|Y
84275900|N|N|N
84275941|N|N|N
84276030|N|N|N
84276120|N|N|N
84276180|N|N|Y
84276247|N|N|N
84276262|N|N|Y
84276361|N|N|N
84276440|N|N|Y
84276781|N|N|N
84276820|N|N|N
84276835|N|N|Y
84276981|N|N|Y
84277005|N|N|Y
84277010|N|N|N
84277201|N|N|N
84277330|N|N|N
84277522|N|N|Y
84277540|N|N|N
84277621|N|N|Y
84277632|N|N|Y
84277748|N|N|Y
84277790|N|N|N
84277825|N|N|N
84278041|N|N|Y
84278063|N|N|Y
84278110|N|N|Y
84278150|N|N|N
84278381|N|N|Y
84278420|N|N|N
84278461|N|N|N
84278491|N|N|Y
84278604|N|N|Y
84278770|N|N|Y
84278864|N|N|Y
84278881|N|N|N
84278900|N|N|N
84278960|N|N|N
84279145|N|N|Y
84279234|N|N|Y
84279240|N|N|N
84279301|N|N|N
84279403|N|N|N
84279580|N|N|Y
84279610|N|N|N
84279650|N|N|Y
84279686|N|N|Y
84279721|N|N|N
84279750|N|N|N
84279815|N|N|Y
84279950|N|N|Y
84279977|N|N|Y
84280030|N|N|N
84280056|N|N|Y
84280080|N|N|N
84280141|N|N|N
84280142|N|N|Y
84280227|N|N|Y
84280250|N|N|Y
84280490|N|N|N
84280561|N|N|N
84280650|N|N|N
84280720|N|N|Y
84280768|N|N|Y
84280850|N|N|N
84280963|N|N|Y
84280981|N|N|N
84281110|N|N|N
84281114|N|N|Y
84281259|N|N|Y
84281309|N|N|Y
84281330|N|N|N
84281401|N|N|Y
84281440|N|N|Y
84281463|N|N|Y
84281500|N|N|N
84281520|N|N|N
84281549|N|N|Y
84281587|N|N|N
84281620|N|N|Y
84281740|N|N|Y
84281811|N|N|Y
84281821|N|N|N
84281850|N|N|Y
84281879|N|N|Y
84281880|N|N|N
84281926|N|N|Y
84281933|N|N|Y
84281970|N|N|N
84282006|N|N|Y
84282040|N|N|N
84282121|N|N|N
84282146|N|N|Y
84282150|N|N|N
84282206|N|N|Y
84282241|N|N|Y
84282330|N|N|N
84282349|N|N|Y
84282350|N|N|N
84282361|N|N|Y
84282391|N|N|Y
84282430|N|N|N
84282559|N|N|N
84282632|N|N|N
84282661|N|N|N
84282932|N|N|Y
84282949|N|N|Y
84283081|N|N|N
84283140|N|N|N
84283305|N|N|Y
84283473|N|N|Y
84283501|N|N|N
84283624|N|N|Y
84283681|N|N|Y
84283692|N|N|Y
84283695|N|N|Y
84283750|N|N|N
84283790|N|N|N
84283803|N|N|Y
84283910|N|N|Y
84283919|N|N|Y
84283921|N|N|N
84284000|N|N|N
84284014|N|N|Y
84284050|N|N|N
84284137|N|N|N
84284220|N|N|N
84284294|N|N|Y
84284340|N|N|N
84284341|N|N|N
84284420|N|N|N
84284435|N|N|Y
84284550|N|N|N
84284555|N|N|Y
84284560|N|N|N
84284588|N|N|Y
84284654|N|N|Y
84284761|N|N|N
84284961|N|N|N
84284974|N|N|N
84285076|N|N|Y
84285096|N|N|Y
84285100|N|N|Y
84285168|N|N|Y
84285178|N|N|Y
84285181|N|N|Y
84285196|N|N|Y
84285200|N|N|N
84285240|N|N|N
84285541|N|N|Y
84285601|N|N|Y
84285637|N|N|Y
84285715|N|N|N
84285840|N|N|N
84285921|N|N|Y
84285990|N|N|N
84286021|N|N|Y
84286120|N|N|N
84286146|N|N|Y
84286170|N|N|Y
84286178|N|N|Y
84286250|N|N|N
84286385|N|N|Y
84286390|N|N|N
84286417|N|N|N
84286420|N|N|N
84286421|N|N|Y
84286441|N|N|Y
84286517|N|N|Y
84286599|N|N|Y
84286664|N|N|Y
84286719|N|N|Y
84286770|N|N|Y
84286861|N|N|Y
84286870|N|N|N
84286909|N|N|N
84286934|N|N|Y
84286981|N|N|Y
84287199|N|N|Y
84287260|N|N|Y
84287270|N|N|N
84287281|N|N|N
84287293|N|N|N
84287329|N|N|Y
84287407|N|N|Y
84287411|N|N|Y
84287420|N|N|N
84287480|N|N|N
84287498|N|N|Y
84287600|N|N|N
84287625|N|N|Y
84287670|N|N|Y
84287701|N|N|N
84287801|N|N|Y
84287813|N|N|Y
84287830|N|Y|N
84287900|N|N|N
84287960|N|N|N
84288034|N|N|N
84288060|N|N|N
84288076|N|N|Y
84288100|N|N|N
84288121|N|N|N
84288150|N|N|Y
84288293|N|N|N
84288342|N|N|Y
84288351|N|N|Y
84288379|N|N|Y
84288398|N|N|Y
84288410|N|N|Y
84288420|N|N|N
84288541|N|N|N
84288560|N|N|N
84288683|N|N|N
84288800|N|N|Y
84288819|N|N|Y
84288871|N|N|N
84288883|N|N|Y
84288893|N|N|Y
84288950|N|N|N
84288961|N|N|Y
84289048|N|N|Y
84289100|N|N|N
84289121|N|N|Y
84289136|N|N|Y
84289161|N|N|Y
84289186|N|N|N
84289241|N|N|Y
84289317|N|N|N
84289321|N|N|Y
84289339|N|N|Y
84289340|N|N|N
84289349|N|N|Y
84289381|N|N|Y
84289424|N|N|Y
84289461|N|N|Y
84289468|N|N|Y
84289469|N|N|Y
84289503|N|N|N
84289533|N|N|Y
84289590|N|N|Y
84289636|N|N|Y
84289680|N|N|Y
84289801|N|N|Y
84289813|N|N|Y
84289829|N|N|N
84289915|N|N|Y
84289924|N|N|Y
84289965|N|N|Y
84289970|N|N|N
84290129|N|N|Y
84290221|N|N|Y
84290330|N|N|N
84290360|N|N|N
84290379|N|N|Y
84290411|N|N|Y
84290449|N|N|N
84290506|N|N|Y
84290549|N|N|Y
84290570|N|N|N
84290620|N|N|N
84290641|N|N|N
84290670|N|N|N
84290741|N|N|Y
84290750|N|N|N
84290840|N|N|N
84290921|N|N|Y
84290930|N|N|N
84290950|N|N|N
84290956|N|N|Y
84290986|N|N|Y
84290989|N|N|Y
84291010|N|N|Y
84291047|N|N|Y
84291061|N|N|N
84291122|N|N|Y
84291173|N|N|Y
84291240|N|N|N
84291290|N|N|N
84291294|N|N|Y
84291470|N|N|N
84291481|N|N|N
84291588|N|N|Y
84291698|N|N|Y
84291830|N|N|Y
84291865|N|N|Y
84291901|N|N|N
84291951|N|N|Y
84292027|N|N|N
84292100|N|N|N
84292110|N|N|Y
84292129|N|N|Y
84292190|N|N|N
84292283|N|N|N
84292321|N|N|N
84292359|N|N|Y
84292450|N|N|N
84292608|N|N|Y
84292630|N|N|N
84292670|N|N|Y
84292741|N|N|N
84292950|N|N|N
84293161|N|N|N
84293167|N|N|Y
84293211|N|N|Y
84293329|N|N|Y
84293351|N|N|Y
84293380|N|N|N
84293410|N|N|N
84293450|N|N|N
84293581|N|N|N
84293605|N|N|N
84293752|N|N|Y
84294001|N|N|N
84294012|N|N|Y
84294094|N|N|Y
84294130|N|N|N
84294151|N|N|Y
84294169|N|N|Y
84294179|N|N|Y
84294287|N|N|Y
84294293|N|N|Y
84294310|N|N|Y
84294421|N|N|N
84294431|N|N|Y
84294479|N|N|Y
84294520|N|N|Y
84294584|N|N|Y
84294600|N|N|Y
84294834|N|N|Y
84294837|N|N|Y
84294841|N|N|N
84294905|N|N|N
84294929|N|N|Y
84294974|N|N|Y
84295000|N|N|Y
84295020|N|N|Y
84295070|N|N|N
84295140|N|N|N
84295183|N|N|N
84295210|N|N|N
84295260|N|N|Y
84295261|N|N|N
84295375|N|N|Y
84295400|N|N|N
84295470|N|N|N
84295536|N|N|Y
84295539|N|N|Y
84295541|N|N|Y
84295580|N|N|Y
84295586|N|N|Y
84295681|N|N|N
84295780|N|N|N
84295781|N|N|Y
84295880|N|N|N
84295916|N|N|Y
84295920|N|N|Y
84296080|N|N|N
84296101|N|N|N
84296141|N|N|Y
84296190|N|N|N
84296195|N|N|Y
84296323|N|N|Y
84296380|N|N|Y
84296457|N|N|Y
84296521|N|N|N
84296652|N|N|N
84296733|N|N|N
84296745|N|N|Y
84296761|N|N|N
84296766|N|N|Y
84296810|N|N|N
84296850|N|N|N
84296864|N|N|N
84296941|N|N|N
84296950|N|N|N
84296970|N|N|N
84296998|N|N|Y
84297060|N|N|N
84297066|N|N|Y
84297361|N|N|N
84297424|N|N|N
84297465|N|N|Y
84297539|N|N|Y
84297610|N|N|Y
84297618|N|N|Y
84297680|N|N|Y
84297710|N|N|Y
84297766|N|N|Y
84297781|N|N|N
84297809|N|N|Y
84297830|N|N|N
84297905|N|N|Y
84297910|N|N|N
84297980|N|N|Y
84298080|N|N|Y
84298090|N|N|N
84298201|N|N|N
84298339|N|N|N
84298360|N|N|N
84298369|N|N|Y
84298430|N|N|N
84298552|N|N|Y
84298621|N|N|N
84298631|N|N|Y
84298839|N|N|Y
84298856|N|N|N
84299017|N|N|Y
84299041|N|N|N
84299060|N|N|Y
84299090|N|N|Y
84299150|N|N|N
84299155|N|N|Y
84299160|N|N|Y
84299162|N|N|Y
84299174|N|N|Y
84299295|N|N|Y
84299350|N|N|N
84299436|N|N|Y
84299461|N|N|N
84299500|N|N|N
84299570|N|N|Y
84299600|N|N|N
84299660|N|N|N
84299703|N|N|Y
84299863|N|N|Y
84299881|N|N|N
84299911|N|N|Y
84299917|N|N|N
84299941|N|N|Y
84299957|N|N|Y
84300038|N|N|Y
84300140|N|N|N
84300244|N|N|Y
84300300|N|N|Y
84300301|N|N|N
84300540|N|N|Y
84300600|N|N|N
84300721|N|N|N
84300780|N|N|N
84300781|N|N|Y
84300785|N|N|Y
84300949|N|N|Y
84301030|N|N|N
84301141|N|N|N
84301166|N|N|Y
84301326|N|N|Y
84301330|N|N|N
84301360|N|N|N
84301495|N|N|N
84301513|N|N|Y
84301524|N|N|Y
84301561|N|N|N
84301585|N|N|N
84301720|N|N|N
84301739|N|N|N
84301790|N|N|N
84301860|N|N|N
84301867|N|N|Y
84301920|N|N|Y
84301981|N|N|N
84302111|N|N|N
84302267|N|N|Y
84302401|N|N|N
84302408|N|N|Y
84302510|N|N|N
84302821|N|N|N
84302949|N|N|Y
84303010|N|N|N
84303050|N|N|N
84303060|N|N|N
84303070|N|N|N
84303073|N|N|N
84303170|N|N|N
84303241|N|N|N
84303260|N|N|N
84303280|N|N|N
84303309|N|N|Y
84303328|N|N|Y
84303350|N|N|Y
84303383|N|N|Y
84303391|N|N|Y
84303484|N|N|Y
84303490|N|N|Y
84303546|N|N|Y
84303661|N|N|N
84303729|N|N|Y
84303753|N|N|Y
84303840|N|N|Y
84303864|N|N|Y
84304031|N|N|Y
84304081|N|N|N
84304110|N|N|N
84304153|N|N|Y
84304251|N|N|Y
84304280|N|N|Y
84304436|N|N|Y
84304458|N|N|Y
84304470|N|N|N
84304496|N|N|Y
84304501|N|N|N
84304572|N|N|Y
84304651|N|N|N
84304667|N|N|Y
84304689|N|N|Y
84304696|N|N|Y
84304770|N|N|Y
84304870|N|N|N
84304921|N|N|N
84305113|N|N|Y
84305132|N|N|Y
84305239|N|N|Y
84305341|N|N|N
84305378|N|N|Y
84305390|N|N|N
84305409|N|N|Y
84305654|N|N|Y
84305761|N|N|N
84305920|N|N|N
84305940|N|N|N
84305981|N|N|Y
84305982|N|N|Y
84306059|N|N|Y
84306129|N|N|Y
84306144|N|N|Y
84306148|N|N|Y
84306180|N|N|N
84306181|N|N|N
84306195|N|N|Y
84306200|N|N|N
84306229|N|N|N
84306250|N|N|N
84306460|N|N|N
84306490|N|N|N
84306493|N|N|N
84306601|N|N|N
84306630|N|N|Y
84306650|N|N|Y
84306725|N|N|Y
84306735|N|N|Y
84306736|N|N|Y
84306760|N|N|N
84307021|N|N|N
84307277|N|N|Y
84307441|N|N|N
84307468|N|N|Y
84307611|N|N|Y
84307624|N|N|Y
84307807|N|N|N
84307818|N|N|N
84307840|N|N|Y
84307861|N|N|N
84307880|N|N|N
84307882|N|N|N
84308020|N|N|N
84308129|N|N|N
84308149|N|N|Y
84308211|N|N|Y
84308258|N|N|Y
84308280|N|N|N
84308281|N|N|N
84308283|N|N|Y
84308341|N|N|Y
84308359|N|N|Y
84308380|N|N|N
84308530|N|N|N
84308540|N|N|Y
84308640|N|N|N
84308701|N|N|Y
84308711|N|N|Y
84308900|N|N|Y
84308930|N|N|Y
84308954|N|N|Y
84308974|N|N|Y
84309121|N|N|Y
84309316|N|N|Y
84309385|N|N|N
84309420|N|N|N
84309441|N|N|Y
84309450|N|N|N
84309510|N|N|N
84309541|N|N|N
84309550|N|N|N
84309600|N|N|N
84309630|N|N|N
84309697|N|N|Y
84309867|N|N|Y
84309920|N|N|N
84309953|N|N|Y
84309961|N|N|N
84309982|N|N|Y
84310163|N|N|Y
84310355|N|N|Y
84310380|N|N|N
84310381|N|N|N
84310390|N|N|N
84310418|N|N|Y
84310440|N|N|Y
84310470|N|N|N
84310523|N|N|Y
84310652|N|N|Y
84310697|N|N|Y
84310801|N|N|N
84310850|N|N|N
84310906|N|N|N
84310913|N|N|Y
84310942|N|N|Y
84310949|N|N|Y
84310963|N|N|N
84311040|N|N|Y
84311064|N|N|Y
84311124|N|N|Y
84311143|N|N|Y
84311183|N|N|Y
84311195|N|N|Y
84311201|N|N|N
84311221|N|N|N
84311353|N|N|Y
84311363|N|N|Y
84311371|N|N|Y
84311467|N|N|Y
84311473|N|N|Y
84311605|N|N|Y
84311636|N|N|N
84311641|N|N|N
84311705|N|N|N
84311726|N|N|Y
84311748|N|N|Y
84311776|N|N|N
84311851|N|N|Y
84311926|N|N|Y
84311993|N|N|Y
84312050|N|N|N
84312061|N|N|N
84312135|N|N|Y
84312146|N|N|Y
84312187|N|N|Y
84312254|N|N|Y
84312376|N|N|Y
84312448|N|N|Y
84312481|N|N|N
84312541|N|N|N
84312570|N|N|N
84312610|N|N|N
84312669|N|N|Y
84312680|N|N|N
84312687|N|N|Y
84312852|N|N|Y
84312861|N|N|Y
84312883|N|N|Y
84312901|N|N|N
84312995|N|N|Y
84313151|N|N|Y
84313160|N|N|Y
84313185|N|N|Y
84313228|N|N|Y
84313270|N|N|N
84313302|N|N|Y
84313321|N|N|N
84313359|N|N|Y
84313401|N|N|Y
84313412|N|N|Y
84313481|N|N|Y
84313510|N|N|N
84313684|N|N|N
84313720|N|N|N
84313730|N|N|N
84313741|N|N|N
84313769|N|N|Y
84313878|N|N|Y
84313963|N|N|Y
84314080|N|N|N
84314097|N|N|Y
84314119|N|N|N
84314122|N|N|N
84314155|N|N|Y
84314161|N|N|N
84314170|N|N|Y
84314180|N|N|Y
84314183|N|N|Y
84314190|N|N|N
84314193|N|N|Y
84314196|N|N|Y
84314261|N|N|Y
84314273|N|N|Y
84314310|N|N|Y
84314327|N|N|Y
84314377|N|N|Y
84314400|N|N|Y
84314461|N|N|Y
84314491|N|N|Y
84314499|N|N|Y
84314510|N|N|N
84314538|N|N|Y
84314561|N|N|Y
84314581|N|N|N
84314616|N|N|Y
84314635|N|N|Y
84314695|N|N|Y
84314851|N|N|Y
84314898|N|N|Y
84314906|N|N|Y
84314914|N|N|Y
84314920|N|N|N
84314970|N|N|N
84315001|N|N|N
84315070|N|N|N
84315130|N|N|Y
84315153|N|N|N
84315161|N|N|Y
84315270|N|N|N
84315326|N|N|N
84315353|N|N|Y
84315392|N|N|Y
84315417|N|N|N
84315421|N|N|N
84315539|N|N|Y
84315543|N|N|Y
84315592|N|N|Y
84315621|N|N|Y
84315641|N|N|Y
84315697|N|N|N
84315740|N|N|Y
84315792|N|N|Y
84315841|N|N|N
84315883|N|N|N
84315933|N|N|Y
84316000|N|N|N
84316040|N|N|N
84316041|N|N|Y
84316060|N|N|N
84316113|N|N|Y
84316180|N|N|N
84316198|N|N|Y
84316260|N|N|N
84316261|N|N|N
84316346|N|N|N
84316350|N|N|N
84316357|N|N|N
84316371|N|N|Y
84316384|N|N|Y
84316394|N|N|Y
84316474|N|N|Y
84316484|N|N|Y
84316630|N|N|N
84316681|N|N|N
84316913|N|N|Y
84317015|N|N|Y
84317101|N|N|N
84317103|N|N|Y
84317119|N|N|Y
84317123|N|N|Y
84317127|N|N|Y
84317137|N|N|Y
84317142|N|N|Y
84317168|N|N|Y
84317248|N|N|Y
84317270|N|N|N
84317275|N|N|N
84317370|N|N|N
84317416|N|N|Y
84317430|N|N|N
84317446|N|N|Y
84317521|N|N|N
84317556|N|N|Y
84317604|N|N|Y
84317651|N|N|Y
84317733|N|N|N
84317746|N|N|Y
84317810|N|N|N
84317870|N|N|Y
84317941|N|N|N
84318033|N|N|Y
84318097|N|N|Y
84318271|N|N|N
84318361|N|N|N
84318378|N|N|Y
84318388|N|N|Y
84318390|N|N|N
84318391|N|N|Y
84318426|N|N|Y
84318456|N|N|Y
84318613|N|N|Y
84318620|N|N|N
84318638|N|N|Y
84318660|N|N|N
84318695|N|N|Y
84318781|N|N|N
84318820|N|N|N
84318853|N|N|N
84319020|N|N|N
84319136|N|N|Y
84319179|N|N|Y
84319181|N|N|Y
84319201|N|N|N
84319356|N|N|Y
84319390|N|N|N
84319428|N|N|Y
84319440|N|N|Y
